Data File	C:\Users\User\Documents\OmniSEC Data\System 1\Standards_and_Kreith_June2020\2020-06-23_18;45;05_PEO_Std_green_01.vdt
Sample ID	PEO_Std_green
Method File Name	calibration_june_2020_2-0001.vcm
Date Acquired	Jun 23, 2020 - 18:45:05
Solvent	water+NaN3+NaNO3
Operator	admin : Administrator
Column Set	A6000M+A4000
System	System 1
Flow Rate (ml/min)	 0.700
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00233
Det. Temp (Deg C)	30.000
Col. Temp (Deg C)	30.000

Ret. Vol.	RI	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
23,03000	-19,822	25,727	87,024	-81,439	44,12122					
23,03233	-19,700	25,697	87,054	-81,454	44,12427					
23,03467	-19,547	25,681	87,024	-81,454	44,12610					
23,03700	-19,410	25,697	87,054	-81,408	44,12854					
23,03933	-19,272	25,681	87,039	-81,408	44,13160					
23,04167	-19,150	25,727	87,069	-81,408	44,13404					
23,04400	-19,028	25,773	87,054	-81,362	44,13404					
23,04633	-18,876	25,773	87,024	-81,378	44,13342					
23,04867	-18,738	25,758	87,024	-81,423	44,13342					
23,05100	-18,586	25,758	87,054	-81,408	44,13220					
23,05333	-18,433	25,742	87,115	-81,423	44,13098					
23,05567	-18,250	25,727	87,146	-81,423	44,13221					
23,05800	-18,128	25,758	87,222	-81,423	44,13343					
23,06033	-18,006	25,742	87,176	-81,439	44,13282					
23,06267	-17,853	25,727	87,130	-81,469	44,13404					
23,06500	-17,731	25,788	87,115	-81,408	44,13343					
23,06733	-17,624	25,803	87,115	-81,423	44,13282					
23,06967	-17,487	25,788	87,130	-81,393	44,13282					
23,07200	-17,365	25,803	87,146	-81,332	44,13526					
23,07433	-17,289	25,803	87,252	-81,317	44,13709					
23,07667	-17,167	25,788	87,207	-81,362	44,14014					
23,07900	-17,014	25,803	87,207	-81,378	44,14136					
23,08133	-16,892	25,788	87,207	-81,408	44,14258					
23,08367	-16,739	25,788	87,283	-81,454	44,14197					
23,08600	-16,587	25,834	87,222	-81,454	44,13892					
23,08833	-16,480	25,834	87,237	-81,484	44,13647					
23,09067	-16,388	25,819	87,237	-81,454	44,13587					
23,09300	-16,251	25,834	87,191	-81,454	44,13525					
23,09533	-16,129	25,849	87,176	-81,439	44,13465					
23,09767	-16,022	25,819	87,146	-81,469	44,13648					
23,10000	-15,885	25,819	87,146	-81,454	44,13709					
23,10233	-15,732	25,819	87,161	-81,454	44,13770					
23,10467	-15,656	25,819	87,191	-81,454	44,13648					
23,10700	-15,564	25,819	87,130	-81,454	44,13648					
23,10933	-15,473	25,803	87,146	-81,439	44,13648					
23,11167	-15,351	25,788	87,191	-81,454	44,13708					
23,11400	-15,259	25,727	87,176	-81,515	44,13708					
23,11633	-15,122	25,727	87,161	-81,469	44,13892					
23,11867	-15,000	25,697	87,207	-81,484	44,14075					
23,12100	-14,863	25,697	87,191	-81,469	44,14136					
23,12333	-14,756	25,651	87,115	-81,469	44,14136					
23,12567	-14,634	25,712	87,069	-81,423	44,14014					
23,12800	-14,496	25,742	87,069	-81,500	44,13892					
23,13033	-14,389	25,742	87,024	-81,469	44,13770					
23,13267	-14,298	25,758	87,039	-81,454	44,13770					
23,13500	-14,222	25,803	87,069	-81,439	44,13953					
23,13733	-14,176	25,819	87,069	-81,423	44,14258					
23,13967	-14,130	25,788	87,085	-81,347	44,14380					
23,14200	-14,023	25,773	87,130	-81,393	44,14563					
23,14433	-13,901	25,758	87,115	-81,423	44,14563					
23,14667	-13,794	25,727	87,115	-81,408	44,14441					
23,14900	-13,642	25,727	87,176	-81,408	44,14197					
23,15133	-13,504	25,697	87,146	-81,439	44,14136					
23,15367	-13,398	25,712	87,115	-81,408	44,14075					
23,15600	-13,306	25,727	87,115	-81,362	44,14136					
23,15833	-13,215	25,697	87,100	-81,362	44,14197					
23,16067	-13,092	25,666	87,039	-81,378	44,14197					
23,16300	-13,016	25,681	87,085	-81,347	44,14075					
23,16533	-12,955	25,697	87,085	-81,362	44,13587					
23,16767	-12,894	25,697	87,130	-81,408	44,13160					
23,17000	-12,787	25,758	87,130	-81,393	44,12610					
23,17233	-12,741	25,773	87,176	-81,408	44,12183					
23,17467	-12,619	25,742	87,176	-81,439	44,11756					
23,17700	-12,513	25,758	87,176	-81,423	44,11512					
23,17933	-12,406	25,758	87,161	-81,423	44,11145					
23,18167	-12,299	25,742	87,146	-81,439	44,10840					
23,18400	-12,192	25,742	87,115	-81,439	44,10596					
23,18633	-12,131	25,773	87,069	-81,469	44,10413					
23,18867	-12,024	25,742	87,054	-81,469	44,10229					
23,19100	-11,933	25,742	87,008	-81,439	44,10229					
23,19333	-11,872	25,742	87,008	-81,408	44,10352					
23,19567	-11,780	25,773	87,024	-81,469	44,10474					
23,19800	-11,689	25,773	87,039	-81,469	44,10535					
23,20033	-11,597	25,788	87,054	-81,469	44,10657					
23,20267	-11,521	25,773	87,069	-81,484	44,10657					
23,20500	-11,429	25,773	87,069	-81,515	44,10535					
23,20733	-11,322	25,727	86,993	-81,439	44,10535					
23,20967	-11,261	25,742	87,024	-81,423	44,10718					
23,21200	-11,170	25,727	87,024	-81,439	44,10962					
23,21433	-11,063	25,727	87,024	-81,408	44,11329					
23,21667	-10,956	25,712	87,054	-81,408	44,11756					
23,21900	-10,910	25,742	87,146	-81,378	44,12061					
23,22133	-10,788	25,742	87,161	-81,362	44,12244					
23,22367	-10,727	25,712	87,161	-81,362	44,12244					
23,22600	-10,636	25,681	87,176	-81,408	44,12244					
23,22833	-10,559	25,651	87,146	-81,423	44,12305					
23,23067	-10,468	25,620	87,161	-81,423	44,12427					
23,23300	-10,376	25,559	87,100	-81,408	44,12671					
23,23533	-10,300	25,559	87,100	-81,393	44,13037					
23,23767	-10,224	25,605	87,100	-81,362	44,13160					
23,24000	-10,163	25,651	87,069	-81,347	44,13220					
23,24233	-10,102	25,605	87,039	-81,393	44,13160					
23,24467	-10,071	25,666	87,054	-81,393	44,12793					
23,24700	-9,995	25,697	87,024	-81,393	44,12305					
23,24933	-9,934	25,666	87,008	-81,393	44,12000					
23,25167	-9,857	25,681	87,054	-81,423	44,11695					
23,25400	-9,766	25,727	87,008	-81,393	44,11451					
23,25633	-9,674	25,697	87,024	-81,408	44,11329					
23,25867	-9,629	25,681	87,085	-81,408	44,11267					
23,26100	-9,537	25,727	87,100	-81,408	44,11145					
23,26333	-9,445	25,742	87,085	-81,378	44,10901					
23,26567	-9,354	25,742	87,130	-81,378	44,10657					
23,26800	-9,278	25,773	87,146	-81,362	44,10779					
23,27033	-9,140	25,803	87,146	-81,332	44,10901					
23,27267	-9,064	25,773	87,130	-81,317	44,11084					
23,27500	-9,018	25,758	87,146	-81,301	44,11451					
23,27733	-8,942	25,788	87,130	-81,271	44,11695					
23,27967	-8,850	25,788	87,069	-81,271	44,11634					
23,28200	-8,805	25,758	87,069	-81,271	44,11756					
23,28433	-8,789	25,758	87,069	-81,271	44,11816					
23,28667	-8,713	25,758	87,069	-81,271	44,11816					
23,28900	-8,667	25,742	87,100	-81,286	44,12000					
23,29133	-8,606	25,697	87,100	-81,301	44,12366					
23,29367	-8,545	25,712	87,085	-81,332	44,12732					
23,29600	-8,408	25,742	87,085	-81,347	44,13098					
23,29833	-8,332	25,712	87,115	-81,347	44,13221					
23,30067	-8,255	25,697	87,115	-81,332	44,13342					
23,30300	-8,164	25,742	87,146	-81,301	44,13037					
23,30533	-8,087	25,758	87,146	-81,286	44,12732					
23,30767	-8,057	25,742	87,146	-81,271	44,12488					
23,31000	-7,981	25,834	87,130	-81,286	44,12427					
23,31233	-7,920	25,834	87,100	-81,286	44,12305					
23,31467	-7,889	25,803	87,115	-81,332	44,12427					
23,31700	-7,828	25,758	87,176	-81,317	44,12305					
23,31933	-7,736	25,773	87,191	-81,332	44,12122					
23,32167	-7,660	25,712	87,146	-81,286	44,11939					
23,32400	-7,584	25,742	87,161	-81,286	44,11756					
23,32633	-7,523	25,727	87,237	-81,301	44,11634					
23,32867	-7,431	25,773	87,191	-81,301	44,11695					
23,33100	-7,385	25,773	87,191	-81,301	44,11878					
23,33333	-7,340	25,712	87,176	-81,286	44,12183					
23,33567	-7,294	25,681	87,161	-81,317	44,12488					
23,33800	-7,233	25,712	87,069	-81,332	44,12671					
23,34033	-7,202	25,712	87,069	-81,362	44,12732					
23,34267	-7,111	25,651	87,069	-81,362	44,12671					
23,34500	-7,050	25,712	87,085	-81,378	44,12549					
23,34733	-6,989	25,697	87,085	-81,378	44,12671					
23,34967	-6,928	25,712	87,146	-81,301	44,12854					
23,35200	-6,882	25,697	87,115	-81,256	44,13221					
23,35433	-6,882	25,681	87,085	-81,225	44,13526					
23,35667	-6,821	25,651	87,115	-81,256	44,13831					
23,35900	-6,760	25,666	87,115	-81,225	44,13770					
23,36133	-6,699	25,651	87,085	-81,240	44,13831					
23,36367	-6,623	25,666	87,085	-81,271	44,13708					
23,36600	-6,516	25,666	87,100	-81,301	44,13648					
23,36833	-6,455	25,697	87,085	-81,301	44,13709					
23,37067	-6,424	25,742	87,024	-81,332	44,13953					
23,37300	-6,363	25,727	86,962	-81,286	44,14197					
23,37533	-6,317	25,712	86,962	-81,240	44,14441					
23,37767	-6,287	25,758	86,962	-81,210	44,14563					
23,38000	-6,226	25,758	86,978	-81,179	44,14502					
23,38233	-6,149	25,681	87,008	-81,179	44,14258					
23,38467	-6,104	25,697	86,993	-81,194	44,13770					
23,38700	-6,027	25,697	86,978	-81,194	44,13343					
23,38933	-5,982	25,712	86,947	-81,194	44,12976					
23,39167	-5,921	25,712	86,917	-81,210	44,12732					
23,39400	-5,875	25,788	87,008	-81,194	44,12549					
23,39633	-5,814	25,758	87,039	-81,210	44,12366					
23,39867	-5,768	25,773	87,069	-81,225	44,12305					
23,40100	-5,692	25,712	87,115	-81,256	44,12061					
23,40333	-5,646	25,712	87,115	-81,256	44,11695					
23,40567	-5,585	25,666	87,146	-81,256	44,11512					
23,40800	-5,524	25,712	87,130	-81,240	44,11390					
23,41033	-5,478	25,712	87,130	-81,271	44,11145					
23,41267	-5,463	25,773	87,130	-81,240	44,11084					
23,41500	-5,417	25,742	87,161	-81,225	44,11145					
23,41733	-5,371	25,727	87,024	-81,240	44,10962					
23,41967	-5,341	25,742	87,039	-81,286	44,10657					
23,42200	-5,310	25,727	87,039	-81,256	44,10535					
23,42433	-5,249	25,727	87,008	-81,256	44,10474					
23,42667	-5,203	25,773	87,024	-81,225	44,10352					
23,42900	-5,142	25,788	87,100	-81,164	44,10596					
23,43133	-5,051	25,758	87,115	-81,133	44,10962					
23,43367	-4,975	25,773	87,130	-81,118	44,11206					
23,43600	-4,898	25,727	87,191	-81,118	44,11451					
23,43833	-4,822	25,681	87,161	-81,133	44,11695					
23,44067	-4,776	25,712	87,100	-81,179	44,11634					
23,44300	-4,730	25,697	87,100	-81,194	44,11695					
23,44533	-4,669	25,666	87,039	-81,164	44,11695					
23,44767	-4,624	25,727	86,993	-81,164	44,11817					
23,45000	-4,578	25,742	87,024	-81,179	44,11695					
23,45233	-4,517	25,742	87,069	-81,149	44,11878					
23,45467	-4,486	25,773	87,085	-81,103	44,11939					
23,45700	-4,471	25,788	87,130	-81,133	44,11756					
23,45933	-4,425	25,727	87,130	-81,133	44,11451					
23,46167	-4,379	25,727	87,100	-81,149	44,11512					
23,46400	-4,349	25,697	87,115	-81,133	44,11267					
23,46633	-4,318	25,636	87,100	-81,149	44,11206					
23,46867	-4,273	25,636	87,085	-81,179	44,11451					
23,47100	-4,227	25,681	87,085	-81,164	44,11756					
23,47333	-4,212	25,712	87,130	-81,133	44,11817					
23,47567	-4,166	25,712	87,115	-81,118	44,11817					
23,47800	-4,105	25,758	87,130	-81,118	44,11817					
23,48033	-4,044	25,773	87,161	-81,103	44,11756					
23,48267	-3,998	25,727	87,146	-81,133	44,11695					
23,48500	-3,937	25,697	87,237	-81,149	44,11755					
23,48733	-3,876	25,712	87,252	-81,179	44,12061					
23,48967	-3,815	25,742	87,252	-81,179	44,12366					
23,49200	-3,754	25,727	87,207	-81,179	44,12610					
23,49433	-3,708	25,773	87,237	-81,179	44,12854					
23,49667	-3,662	25,788	87,100	-81,179	44,13037					
23,49900	-3,616	25,773	87,085	-81,179	44,13098					
23,50133	-3,555	25,758	87,085	-81,179	44,12976					
23,50367	-3,540	25,788	87,115	-81,210	44,12915					
23,50600	-3,479	25,758	87,100	-81,194	44,12793					
23,50833	-3,433	25,758	87,130	-81,210	44,12732					
23,51067	-3,388	25,788	87,100	-81,240	44,12671					
23,51300	-3,372	25,788	87,146	-81,240	44,12671					
23,51533	-3,296	25,758	87,146	-81,210	44,12488					
23,51767	-3,281	25,773	87,161	-81,240	44,12427					
23,52000	-3,235	25,773	87,130	-81,256	44,12366					
23,52233	-3,220	25,742	87,207	-81,286	44,12305					
23,52467	-3,174	25,727	87,130	-81,301	44,12244					
23,52700	-3,128	25,727	87,069	-81,301	44,12427					
23,52933	-3,098	25,712	87,054	-81,286	44,12671					
23,53167	-3,067	25,712	87,100	-81,256	44,12915					
23,53400	-3,006	25,681	87,054	-81,210	44,13099					
23,53633	-2,976	25,697	87,100	-81,225	44,13221					
23,53867	-2,960	25,712	87,146	-81,225	44,13160					
23,54100	-2,899	25,742	87,161	-81,194	44,13037					
23,54333	-2,869	25,727	87,085	-81,164	44,12915					
23,54567	-2,853	25,758	87,069	-81,149	44,12976					
23,54800	-2,823	25,773	87,035	-81,133	44,13159					
23,55033	-2,762	25,758	87,073	-81,133	44,13525					
23,55267	-2,716	25,758	87,092	-81,133	44,13648					
23,55500	-2,655	25,758	87,130	-81,118	44,13648					
23,55733	-2,594	25,788	87,168	-81,103	44,13587					
23,55967	-2,548	25,758	87,176	-81,103	44,13465					
23,56200	-2,533	25,742	87,146	-81,057	44,13282					
23,56433	-2,487	25,681	87,146	-81,042	44,13343					
23,56667	-2,472	25,712	87,207	-81,057	44,13709					
23,56900	-2,396	25,666	87,191	-81,057	44,14014					
23,57133	-2,350	25,681	87,176	-81,057	44,14197					
23,57367	-2,304	25,636	87,222	-81,088	44,14319					
23,57600	-2,258	25,681	87,268	-81,149	44,14258					
23,57833	-2,197	25,636	87,252	-81,164	44,14197					
23,58067	-2,182	25,651	87,268	-81,179	44,14014					
23,58300	-2,136	25,605	87,222	-81,133	44,14136					
23,58533	-2,060	25,666	87,176	-81,149	44,14319					
23,58767	-2,014	25,636	87,100	-81,103	44,14563					
23,59000	-1,968	25,636	87,054	-81,118	44,14808					
23,59233	-1,938	25,666	87,039	-81,149	44,15113					
23,59467	-1,907	25,681	87,085	-81,164	44,15113					
23,59700	-1,877	25,651	87,085	-81,149	44,15113					
23,59933	-1,846	25,651	87,130	-81,164	44,15174					
23,60167	-1,816	25,697	87,130	-81,179	44,15113					
23,60400	-1,785	25,697	87,115	-81,164	44,14991					
23,60633	-1,724	25,697	87,130	-81,164	44,15113					
23,60867	-1,694	25,727	87,115	-81,149	44,15296					
23,61100	-1,663	25,788	87,069	-81,133	44,15296					
23,61333	-1,633	25,742	87,069	-81,133	44,15113					
23,61567	-1,617	25,712	87,069	-81,118	44,15052					
23,61800	-1,617	25,742	87,069	-81,103	44,14746					
23,62033	-1,617	25,758	87,100	-81,103	44,14319					
23,62267	-1,572	25,727	87,069	-81,088	44,13831					
23,62500	-1,541	25,758	87,085	-81,072	44,13648					
23,62733	-1,480	25,697	87,146	-81,088	44,13343					
23,62967	-1,434	25,666	87,146	-81,072	44,13160					
23,63200	-1,404	25,666	87,115	-81,057	44,12854					
23,63433	-1,389	25,651	87,146	-81,027	44,12793					
23,63667	-1,358	25,605	87,115	-81,011	44,12488					
23,63900	-1,312	25,697	87,039	-80,950	44,12244					
23,64133	-1,282	25,727	86,962	-80,950	44,12061					
23,64367	-1,205	25,681	86,993	-80,950	44,12061					
23,64600	-1,175	25,727	86,978	-80,966	44,12061					
23,64833	-1,144	25,758	87,008	-80,981	44,12244					
23,65067	-1,144	25,697	87,024	-81,042	44,12488					
23,65300	-1,099	25,681	87,100	-81,057	44,12671					
23,65533	-1,068	25,727	87,146	-81,088	44,12793					
23,65767	-1,038	25,697	87,161	-81,149	44,12854					
23,66000	-0,992	25,681	87,176	-81,133	44,12793					
23,66233	-0,946	25,666	87,222	-81,118	44,12793					
23,66467	-0,931	25,620	87,222	-81,133	44,12915					
23,66700	-0,916	25,636	87,176	-81,164	44,13221					
23,66933	-0,885	25,620	87,176	-81,118	44,13404					
23,67167	-0,855	25,681	87,146	-81,118	44,13709					
23,67400	-0,824	25,712	87,115	-81,133	44,13831					
23,67633	-0,763	25,742	87,100	-81,133	44,13709					
23,67867	-0,732	25,712	87,100	-81,103	44,13404					
23,68100	-0,687	25,788	87,115	-81,133	44,13099					
23,68333	-0,656	25,758	87,130	-81,133	44,12671					
23,68567	-0,626	25,788	87,115	-81,133	44,12305					
23,68800	-0,641	25,803	87,085	-81,133	44,12000					
23,69033	-0,595	25,819	87,069	-81,164	44,11756					
23,69267	-0,565	25,773	87,054	-81,164	44,11451					
23,69500	-0,534	25,758	87,054	-81,149	44,10962					
23,69733	-0,488	25,742	87,024	-81,149	44,10657					
23,69967	-0,427	25,758	87,008	-81,133	44,10413					
23,70200	-0,381	25,697	87,008	-81,133	44,10291					
23,70433	-0,305	25,636	87,069	-81,149	44,10474					
23,70667	-0,244	25,651	87,024	-81,179	44,10779					
23,70900	-0,198	25,605	87,039	-81,179	44,11084					
23,71133	-0,168	25,590	87,085	-81,210	44,11512					
23,71367	-0,137	25,636	87,100	-81,194	44,11573					
23,71600	-0,137	25,697	87,054	-81,164	44,11451					
23,71833	-0,107	25,712	87,069	-81,164	44,11451					
23,72067	-0,076	25,742	87,161	-81,133	44,11511					
23,72300	-0,031	25,773	87,176	-81,103	44,11389					
23,72533	 0,000	25,773	87,161	-81,133	44,11695					
23,72767	 0,031	25,758	87,207	-81,164	44,12122					
23,73000	 0,046	25,742	87,222	-81,149	44,12427					
23,73233	 0,076	25,773	87,146	-81,133	44,12610					
23,73467	 0,107	25,773	87,115	-81,103	44,12854					
23,73700	 0,153	25,758	87,115	-81,072	44,12854					
23,73933	 0,183	25,758	87,085	-81,042	44,12976					
23,74167	 0,214	25,773	87,069	-81,088	44,13220					
23,74400	 0,229	25,773	87,130	-81,088	44,13526					
23,74633	 0,275	25,697	87,115	-81,133	44,13892					
23,74867	 0,290	25,681	87,115	-81,088	44,14197					
23,75100	 0,336	25,666	87,054	-81,088	44,14319					
23,75333	 0,397	25,651	87,069	-81,027	44,14258					
23,75567	 0,443	25,636	86,993	-81,042	44,13953					
23,75800	 0,458	25,666	86,978	-81,057	44,13648					
23,76033	 0,488	25,712	86,978	-81,088	44,13343					
23,76267	 0,488	25,712	87,024	-81,118	44,12976					
23,76500	 0,504	25,712	87,008	-81,164	44,12671					
23,76733	 0,534	25,697	87,024	-81,149	44,12549					
23,76967	 0,580	25,742	87,085	-81,118	44,12122					
23,77200	 0,580	25,742	87,054	-81,072	44,11756					
23,77433	 0,610	25,773	87,039	-81,027	44,11390					
23,77667	 0,656	25,773	87,085	-81,011	44,11023					
23,77900	 0,702	25,803	87,100	-80,996	44,10657					
23,78133	 0,717	25,788	87,054	-81,011	44,10596					
23,78367	 0,793	25,803	87,100	-81,088	44,10718					
23,78600	 0,839	25,803	87,100	-81,088	44,10901					
23,78833	 0,870	25,742	87,100	-81,072	44,11145					
23,79067	 0,885	25,681	87,069	-81,103	44,11329					
23,79300	 0,977	25,697	87,069	-81,118	44,11267					
23,79533	 0,992	25,681	87,024	-81,133	44,11023					
23,79767	 1,068	25,666	87,008	-81,149	44,10840					
23,80000	 1,053	25,712	86,978	-81,133	44,10840					
23,80233	 1,083	25,727	87,024	-81,194	44,10901					
23,80467	 1,053	25,666	87,024	-81,194	44,11267					
23,80700	 1,053	25,697	87,085	-81,179	44,11634					
23,80933	 1,053	25,697	87,130	-81,194	44,12000					
23,81167	 1,129	25,712	87,146	-81,225	44,12305					
23,81400	 1,190	25,742	87,100	-81,179	44,12427					
23,81633	 1,251	25,742	87,115	-81,149	44,12610					
23,81867	 1,328	25,681	87,069	-81,164	44,12854					
23,82100	 1,343	25,620	87,054	-81,164	44,13099					
23,82333	 1,389	25,544	87,008	-81,149	44,13160					
23,82567	 1,404	25,529	86,993	-81,164	44,13526					
23,82800	 1,450	25,575	86,978	-81,179	44,13770					
23,83033	 1,450	25,605	87,008	-81,149	44,13953					
23,83267	 1,511	25,666	87,024	-81,164	44,14014					
23,83500	 1,511	25,742	87,069	-81,164	44,14075					
23,83733	 1,526	25,727	87,054	-81,179	44,13831					
23,83967	 1,511	25,742	87,069	-81,210	44,13648					
23,84200	 1,556	25,742	87,069	-81,210	44,13526					
23,84433	 1,587	25,727	87,039	-81,240	44,13404					
23,84667	 1,587	25,742	87,039	-81,256	44,13221					
23,84900	 1,633	25,788	87,130	-81,256	44,13160					
23,85133	 1,663	25,788	87,069	-81,240	44,13037					
23,85367	 1,663	25,803	87,100	-81,240	44,12854					
23,85600	 1,648	25,834	87,115	-81,164	44,12671					
23,85833	 1,679	25,819	87,100	-81,179	44,12610					
23,86067	 1,709	25,803	87,039	-81,210	44,12610					
23,86300	 1,740	25,788	87,100	-81,240	44,12671					
23,86533	 1,785	25,758	87,085	-81,240	44,12915					
23,86767	 1,846	25,758	87,085	-81,256	44,13099					
23,87000	 1,877	25,697	87,100	-81,240	44,13282					
23,87233	 1,892	25,727	87,115	-81,210	44,13343					
23,87467	 1,907	25,681	87,100	-81,194	44,13281					
23,87700	 1,938	25,742	87,115	-81,225	44,13160					
